symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
035720,KR,카카오,"[47.98, 55.45, 57.47]","[-546.1784, -302.4237, -44.1838]","[-410.1421, -388.5984, -319.7155]","[80288287.0, 76145194.0, 68930755.0]","[70884308.0, 70229053.0, 69827929.0]","[72637072.0, 72230955.0, 71934552.0, 71932642.0]",27346204596000.0,171800183545.0,256043147400.0,0.009363023175707978,117.71,525.0,2026-01-26,4,0,Communication Services,하락(-2.18%) TIGER 미디어컨텐츠,"[59480.0, 59380.0, 59280.0]","[59494.0, 59534.0, 59596.0]","[55655.0, 55557.0, 55447.5]",0,"[61800, 61000, 58400]",61800.0
326030,KR,SK바이오팜,"[33.38, 44.35, 45.04]","[-3094.1666, -2839.2435, -2583.2297]","[-2252.2369, -2369.6382, -2412.3565]","[16365273.0, 16142364.0, 15898125.0]","[15981873.0, 15969903.0, 16007859.0]","[16303758.0, 16324149.0, 16362463.0, 16418007.0]",9452409275000.0,24980332480.0,26905116300.0,0.0028463765710144834,29.5,4092.0,2026-01-26,2,1,Health Care,상승(+6.02%) TIGER 헬스케어,"[121995.0, 122310.0, 122715.0]","[128018.0, 128160.0, 128142.0]","[107724.0, 107627.5, 107522.0]",0,"[120700, 120400, 116200]",120700.0
141080,KR,리가켐바이오,"[31.85, 47.98, 59.23]","[-5155.6249, -4599.346, -2539.5909]","[-2254.4402, -2723.4214, -2686.6553]","[21820195.0, 20231425.0, 19434611.0]","[20003436.0, 19786871.0, 19793579.0]","[20179277.0, 20107600.0, 20102566.0, 20151306.0]",6794878732800.0,84783898280.0,294875712000.0,0.04339675858769728,0.0,-686.0,2026-01-26,3,2,Health Care,상승(+6.02%) TIGER 헬스케어,"[170720.0, 170065.0, 170280.0]","[175934.0, 175636.0, 175222.0]","[140966.0, 140533.0, 140178.0]",1,"[185600, 165900, 147700]",185600.0
087010,KR,펩트론,"[46.58, 51.42, 58.64]","[-9242.2919, -7408.7339, -3813.6815]","[-9174.5867, -8821.4161, -7819.8692]","[65002981.0, 64390601.0, 64066901.0]","[64044911.0, 63916092.0, 63869434.0]","[63971076.0, 63896348.0, 63865768.0, 63858710.0]",6528858000000.0,68998726675.0,171466400000.0,0.026262847193184474,0.0,-619.0,2026-01-26,3,1,Health Care,상승(+6.02%) TIGER 헬스케어,"[246675.0, 244150.0, 243250.0]","[272960.0, 273240.0, 273480.0]","[248409.0, 247541.5, 246731.5]",1,"[280000, 254000, 239500]",280000.0
347850,KR,디앤디파마텍,"[36.82, 44.79, 55.03]","[-1219.4346, -1467.4974, -775.6094]","[1212.6657, 676.6331, 386.1846]","[229363325.0, 227351207.0, 226244713.0]","[228524602.0, 228474216.0, 228815248.0]","[227834742.0, 227497704.0, 227213675.0, 227065527.0]",4209876081000.0,138559711990.0,194571810600.0,0.04621794248959985,0.0,-813.0,2026-01-26,2,2,Health Care,상승(+6.02%) TIGER 헬스케어,"[93710.0, 93340.0, 93490.0]","[92632.0, 92192.0, 91879.9]","[48439.26, 48016.0, 47644.5]",0,"[96700, 85800, 79300]",96700.0
108490,KR,로보티즈,"[44.98, 46.36, 58.41]","[-757.7118, -1348.3886, 756.9032]","[431.382, 75.4279, 211.723]","[119570439.0, 117683560.0, 117264390.0]","[118224246.0, 117984407.0, 117914413.0]","[117905334.0, 117827055.0, 117867242.0, 117961856.0]",4086909684000.0,142055351750.0,529269559500.0,0.12950361041058914,1031.25,272.0,2026-01-26,0,2,Industrials,상승(+25.12%) KODEX 산업재,"[257200.0, 256575.0, 258100.0]","[253576.0, 252446.0, 252116.0]","[134049.88, 132805.13, 131716.49]",1,"[280500, 248500, 245500]",280500.0
403870,KR,HPSP,"[50.83, 53.47, 59.27]","[710.5345, 675.1578, 787.3253]","[891.2483, 848.0302, 835.8892]","[57837109.0, 55413893.0, 54448395.0]","[54773973.0, 53922105.0, 53486355.0]","[54780154.0, 54567068.0, 54487648.0, 54434720.0]",3011368452000.0,83158528500.0,86872293600.0,0.02884811174212301,36.07,994.0,2026-01-26,2,0,Information Technology,상승(+27.88%) TIGER 200 IT,"[34160.0, 33870.0, 33690.0]","[31563.0, 31499.0, 31463.0]","[28559.75, 28513.0, 28473.75]",0,"[35850, 34000, 33250]",35850.0
226950,KR,올릭스,"[37.55, 44.54, 56.74]","[-1256.523, -1734.9965, -502.6325]","[2226.0327, 1433.8268, 1046.535]","[56153513.0, 55232374.0, 54658426.0]","[55190014.0, 55068718.0, 55100099.0]","[55432869.0, 55301852.0, 55189696.0, 55125069.0]",2973969765900.0,79595977655.0,135683774700.0,0.04562379088576194,0.0,-2259.0,2026-01-26,3,2,Health Care,상승(+6.02%) TIGER 헬스케어,"[140320.0, 139420.0, 139350.0]","[135016.0, 134850.0, 134716.0]","[80879.0, 80347.75, 79902.25]",0,"[147300, 127400, 118900]",147300.0
222800,KR,심텍,"[47.72, 51.68, 55.22]","[-654.0934, -487.7981, -216.3383]","[-958.7528, -864.5619, -734.9171]","[69597789.0, 68656777.0, 68114386.0]","[68884160.0, 68838876.0, 68796395.0]","[68848362.0, 68832550.0, 68888540.0, 69007117.0]",1945529557800.0,44342804577.5,49026725200.0,0.025199681497226543,0.0,-2123.0,2026-01-26,2,0,Information Technology,상승(+27.88%) TIGER 200 IT,"[48795.0, 48645.0, 48625.0]","[51264.0, 51282.0, 51312.0]","[34391.4, 34229.0, 34074.25]",1,"[52100, 50400, 48650]",52100.0
039200,KR,오스코텍,"[34.05, 44.09, 56.42]","[-2112.297, -1970.6345, -1410.4073]","[-2065.0226, -2046.1449, -1918.9974]","[7934864.0, 6875774.0, 6483179.0]","[7255968.0, 7161262.0, 7218520.0]","[7299075.0, 7267652.0, 7262408.0, 7325700.0]",1886128076800.0,20422892935.0,52213137000.0,0.027682710226436306,0.0,-344.0,2026-01-26,2,1,Health Care,상승(+6.02%) TIGER 헬스케어,"[44710.0, 44455.0, 44452.5]","[50857.0, 50871.0, 50875.0]","[38353.75, 38263.0, 38193.5]",1,"[49300, 43950, 40850]",49300.0
